M4WDowntown Toronto(Rosedale)
M4XDowntown Toronto(St. James Town / Cabbagetown)
M4YDowntown Toronto(Church and Wellesley)
M4ZNot assigned
M5ADowntown Toronto(Regent Park / Harbourfront)
M5BDowntown Toronto(Garden District, Ryerson)
M5CDowntown Toronto(St. James Town)
M5EDowntown Toronto(Berczy Park)
M5GDowntown Toronto(Central Bay Street)
M5HDowntown Toronto(Richmond / Adelaide / King)
M5JDowntown Toronto(Harbourfront East / Union Station / Toronto Islands)
M5KDowntown Toronto(Toronto Dominion Centre / Design Exchange)
M5LDowntown Toronto(Commerce Court / Victoria Hotel)
M5MNorth York(Bedford Park / Lawrence Manor East)
M5NCentral Toronto(Roselawn)
M5PCentral Toronto(Forest Hill North & West)
M5RCentral Toronto(The Annex / North Midtown / Yorkville)
M5SDowntown Toronto(University of Toronto / Harbord)
M5TDowntown Toronto(Kensington Market / Chinatown / Grange Park)
M5VDowntown Toronto(CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / Island airport)
M5WDowntown TorontoStn A PO Boxes25 The Esplanade(Enclave of M5E)
M5XDowntown Toronto(First Canadian Place / Underground city)
M5YNot assigned
M5ZNot assigned
M6ANorth York(Lawrence Manor / Lawrence Heights)
M6BNorth York(Glencairn)
M6CYork(Humewood-Cedarvale)
M6EYork(Caledonia-Fairbanks)
M6GDowntown Toronto(Christie)
M6HWest Toronto(Dufferin / Dovercourt Village)
M6JWest Toronto(Little Portugal / Trinity)
M6KWest Toronto(Brockton / Parkdale Village / Exhibition Place)
M6LNorth York(North Park / Maple Leaf Park / Upwood Park)
M6MYork(Del Ray / Mount Dennis / Keelsdale and Silverthorn)
M6NYork(Runnymede / The Junction North)
M6PWest Toronto(High Park / The Junction South)
M6RWest Toronto(Parkdale / Roncesvalles)
M6SWest Toronto(Runnymede / Swansea)
M6TNot assigned
M6VNot assigned
M6WNot assigned
M6XNot assigned
M6YNot assigned
M6ZNot assigned
M7AQueen's Park(Ontario Provincial Government)
M7BNot assigned
M7CNot assigned
M7ENot assigned
M7GNot assigned
M7HNot assigned
M7JNot assigned
M7KNot assigned
M7LNot assigned
M7MNot assigned
M7NNot assigned
M7PNot assigned
M7RMississaugaCanada Post Gateway Processing Centre(Enclave of L4W)
M7SNot assigned
M7TNot assigned
M7VNot assigned
M7WNot assigned
M7XNot assigned
M7YEast TorontoBusiness reply mail Processing Centre969 Eastern(Enclave of M4L)
M7ZNot assigned
M8ANot assigned
M8BNot assigned
M8CNot assigned
M8ENot assigned
M8GNot assigned
M8HNot assigned
M8JNot assigned
M8KNot assigned
M8LNot assigned
M8MNot assigned
M8NNot assigned
M8PNot assigned
M8RNot assigned
M8SNot assigned
M8TNot assigned
M8VEtobicoke(New Toronto / Mimico South / Humber Bay Shores)
M8WEtobicoke(Alderwood / Long Branch)
M8XEtobicoke(The Kingsway / Montgomery Road / Old Mill North)
M8YEtobicoke(Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East)
M8ZEtobicoke(Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West)
M9AEtobicoke(Islington Avenue)
M9BEtobicoke(West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale)
M9CEtobicoke(Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood)
M9ENot assigned
M9GNot assigned
M9HNot assigned
M9JNot assigned
M9KNot assigned
M9LNorth York(Humber Summit)
M9MNorth York(Humberlea / Emery)
M9NYork(Weston)
M9PEtobicoke(Westmount)
M9REtobicoke(Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens)
M9SNot assigned
M9TNot assigned
M9VEtobicoke(South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens)
M9WEtobicokeNorthwest(Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale)
M9XNot assigned
M9YNot assigned
M9ZNot assigned
M1ANot assigned
M1BScarborough(Malvern / Rouge)
M1CScarborough(Rouge Hill / Port Union / Highland Creek)
M1EScarborough(Guildwood / Morningside / West Hill)
M1GScarborough(Woburn)
M1HScarborough(Cedarbrae)
M1JScarborough(Scarborough Village)
M1KScarborough(Kennedy Park / Ionview / East Birchmount Park)
M1LScarborough(Golden Mile / Clairlea / Oakridge)
M1MScarborough(Cliffside / Cliffcrest / Scarborough Village West)
M1NScarborough(Birch Cliff / Cliffside West)
M1PScarborough(Dorset Park / Wexford Heights / Scarborough Town Centre)
M1RScarborough(Wexford / Maryvale)
M1SScarborough(Agincourt)
M1TScarborough(Clarks Corners / Tam O'Shanter / Sullivan)
M1VScarborough(Milliken / Agincourt North / Steeles East / L'Amoreaux East)
M1WScarborough(Steeles West / L'Amoreaux West)
M1XScarborough(Upper Rouge)
M1YNot assigned
M1ZNot assigned
M2ANot assigned
M2BNot assigned
M2CNot assigned
M2ENot assigned
M2GNot assigned
M2HNorth York(Hillcrest Village)
M2JNorth York(Fairview / Henry Farm / Oriole)
M2KNorth York(Bayview Village)
M2LNorth York(York Mills / Silver Hills)
M2MNorth York(Willowdale / Newtonbrook)
M2NNorth York(Willowdale)South
M2PNorth York(York Mills West)
M2RNorth York(Willowdale)West
M2SNot assigned
M2TNot assigned
M2VNot assigned
M2WNot assigned
M2XNot assigned
M2YNot assigned
M2ZNot assigned
M3ANorth York(Parkwoods)
M3BNorth York(Don Mills)North
M3CNorth York(Don Mills)South(Flemingdon Park)
M3ENot assigned
M3GNot assigned
M3HNorth York(Bathurst Manor / Wilson Heights / Downsview North)
M3JNorth York(Northwood Park / York University)
M3KNorth York(Downsview)East (CFB Toronto)
M3LNorth York(Downsview)West
M3MNorth York(Downsview)Central
M3NNorth York(Downsview)Northwest
M3PNot assigned
M3RNot assigned
M3SNot assigned
M3TNot assigned
M3VNot assigned
M3WNot assigned
M3XNot assigned
M3YNot assigned
M3ZNot assigned
M4ANorth York(Victoria Village)
M4BEast York(Parkview Hill / Woodbine Gardens)
M4CEast York(Woodbine Heights)
M4EEast Toronto(The Beaches)
M4GEast York(Leaside)
M4HEast York(Thorncliffe Park)
M4JEast YorkEast Toronto(The Danforth East)
M4KEast Toronto(The Danforth West / Riverdale)
M4LEast Toronto(India Bazaar / The Beaches West)
M4MEast Toronto(Studio District)
M4NCentral Toronto(Lawrence Park)
M4PCentral Toronto(Davisville North)
M4RCentral Toronto(North Toronto West)
M4SCentral Toronto(Davisville)
M4TCentral Toronto(Moore Park / Summerhill East)
M4VCentral Toronto(Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park)
M4WDowntown Toronto(Rosedale)
M4XDowntown Toronto(St. James Town / Cabbagetown)
M4YDowntown Toronto(Church and Wellesley)
M4ZNot assigned
M5ADowntown Toronto(Regent Park / Harbourfront)
M5BDowntown Toronto(Garden District, Ryerson)
M5CDowntown Toronto(St. James Town)
M5EDowntown Toronto(Berczy Park)
M5GDowntown Toronto(Central Bay Street)
M5HDowntown Toronto(Richmond / Adelaide / King)
M5JDowntown Toronto(Harbourfront East / Union Station / Toronto Islands)
M5KDowntown Toronto(Toronto Dominion Centre / Design Exchange)
M5LDowntown Toronto(Commerce Court / Victoria Hotel)
M5MNorth York(Bedford Park / Lawrence Manor East)
M5NCentral Toronto(Roselawn)
M5PCentral Toronto(Forest Hill North & West)
M5RCentral Toronto(The Annex / North Midtown / Yorkville)
M5SDowntown Toronto(University of Toronto / Harbord)
M5TDowntown Toronto(Kensington Market / Chinatown / Grange Park)
M5VDowntown Toronto(CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / Island airport)
M5WDowntown TorontoStn A PO Boxes25 The Esplanade(Enclave of M5E)
M5XDowntown Toronto(First Canadian Place / Underground city)
M5YNot assigned
M5ZNot assigned
M6ANorth York(Lawrence Manor / Lawrence Heights)
M6BNorth York(Glencairn)
M6CYork(Humewood-Cedarvale)
M6EYork(Caledonia-Fairbanks)
M6GDowntown Toronto(Christie)
M6HWest Toronto(Dufferin / Dovercourt Village)
M6JWest Toronto(Little Portugal / Trinity)
M6KWest Toronto(Brockton / Parkdale Village / Exhibition Place)
M6LNorth York(North Park / Maple Leaf Park / Upwood Park)
M6MYork(Del Ray / Mount Dennis / Keelsdale and Silverthorn)
M6NYork(Runnymede / The Junction North)
M6PWest Toronto(High Park / The Junction South)
M6RWest Toronto(Parkdale / Roncesvalles)
M6SWest Toronto(Runnymede / Swansea)
M6TNot assigned
M6VNot assigned
M6WNot assigned
M6XNot assigned
M6YNot assigned
M6ZNot assigned
M7AQueen's Park(Ontario Provincial Government)
M7BNot assigned
M7CNot assigned
M7ENot assigned
M7GNot assigned
M7HNot assigned
M7JNot assigned
M7KNot assigned
M7LNot assigned
M7MNot assigned
M7NNot assigned
M7PNot assigned
M7RMississaugaCanada Post Gateway Processing Centre(Enclave of L4W)
M7SNot assigned
M7TNot assigned
M7VNot assigned
M7WNot assigned
M7XNot assigned
M7YEast TorontoBusiness reply mail Processing Centre969 Eastern(Enclave of M4L)
M7ZNot assigned
M8ANot assigned
M8BNot assigned
M8CNot assigned
M8ENot assigned
M8GNot assigned
M8HNot assigned
M8JNot assigned
M8KNot assigned
M8LNot assigned
M8MNot assigned
M8NNot assigned
M8PNot assigned
M8RNot assigned
M8SNot assigned
M8TNot assigned
M8VEtobicoke(New Toronto / Mimico South / Humber Bay Shores)
M8WEtobicoke(Alderwood / Long Branch)
M8XEtobicoke(The Kingsway / Montgomery Road / Old Mill North)
M8YEtobicoke(Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East)
M8ZEtobicoke(Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West)
M9AEtobicoke(Islington Avenue)
M9BEtobicoke(West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale)
M9CEtobicoke(Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood)
M9ENot assigned
M9GNot assigned
M9HNot assigned
M9JNot assigned
M9KNot assigned
M9LNorth York(Humber Summit)
M9MNorth York(Humberlea / Emery)
M9NYork(Weston)
M9PEtobicoke(Westmount)
M9REtobicoke(Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens)
M9SNot assigned
M9TNot assigned
M9VEtobicoke(South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens)
M9WEtobicokeNorthwest(Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale)
M9XNot assigned
M9YNot assigned
M9ZNot assigned
